id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
76995,honda,Honda Jazz,white,09/2020,2020,16990,72,98,Automatic,Hybrid,"3,6 l/100 km",82 g/km,19600.0,"1.5 i-MMD Hybrid Comfort ""Sitzheizung"""
19135,audi,Audi A3,red,08/2020,2020,27440,150,204,Automatic,Hybrid,2 l/100 km,46 g/km,40047.0,Sportback 40 TFSI e tron sport AHK ACC LED
18248,audi,Audi A6,white,08/2019,2019,46991,210,286,Automatic,Diesel,"5,9 l/100 km",155 g/km,64900.0,"Avant 50 TDI quattro S-LINE ACC*AHK*STHZ*21"""
27183,bmw,BMW 118,silver,11/2008,2008,13999,105,143,Automatic,Petrol,"7,1 l/100 km",165 g/km,79999.0,i 143PS Automatik Cabrio SHZ Bi-Xenon PDC V+H
14902,audi,Audi A4,brown,04/2018,2018,26800,110,150,Automatic,Petrol,"5,5 l/100 km",126 g/km,29990.0,Avant sport 1.4 TFSI 5JGar Spiegel+ AHK connect
71377,ford,Ford Focus,grey,09/2020,2020,19990,114,155,Manual,Hybrid,"4,1 l/100 km",93 g/km,10000.0,Lim. Titanium X
79835,hyundai,Hyundai i30,brown,11/2018,2018,17490,73,99,Manual,Petrol,,- (g/km),42700.0,Trend Navi aus 1. Hand Winterräder auf Alu
25469,bmw,BMW 320,blue,12/2006,2006,4750,120,163,Automatic,Diesel,"6,9 l/100 km",184 g/km,223000.0,d Touring (E91)
66475,ford,Ford Kuga,white,01/2017,2017,20900,132,179,Manual,Diesel,"5,2 l/100 km",135 g/km,43402.0,Titanium
47005,citroen,Citroen C3,grey,11/2022,2022,24390,81,110,Automatic,Petrol,"5,4 l/100 km",123 g/km,2500.0,Citroen PT 110 S&S EAT6 SHINE EAT6 Navi LED Schein
54246,fiat,Fiat 500C,grey,06/2018,2018,11999,77,105,Manual,Petrol,"4,2 l/100 km",99 g/km,79999.0,//KLIMA//TEMPOMAT//NAVI//PANO//
60846,ford,Ford Transit,white,05/2012,2012,9995,74,101,Manual,Diesel,"7,2 l/100 km",191 g/km,114182.0,FT 300 M Trend LKW Kasten ATM mit 10.000 KM
69209,ford,Ford Transit,grey,12/2019,2019,15950,74,101,Manual,Petrol,,- (g/km),58000.0,Courier Kombi Trend Sitze Klima TOP
89715,kia,Kia Ceed SW / cee'd SW,silver,10/2018,2018,19479,103,140,Automatic,Petrol,"5,6 l/100 km",127 g/km,47695.0,Vision 1.4 T-GDI Automatik Navi Nebel Kamera
68375,ford,Ford Fiesta,white,01/2018,2018,12790,74,101,Manual,Petrol,"4,3 l/100 km",97 g/km,40100.0,Cool
45497,citroen,Citroen C3,red,09/2019,2019,11590,60,82,Manual,Petrol,"4,2 l/100 km",111 g/km,35610.0,Feel 1.2 PureTech 82 83 EU6d LED Scheinwerferreg.
46088,citroen,Citroen C1,black,12/2020,2020,14666,53,72,Manual,Petrol,"3,7 l/100 km",85 g/km,18420.0,VTi 72 Shine 5 Türer
59915,ford,Ford Transit,white,11/2010,2010,7850,63,86,Manual,Diesel,"7,5 l/100 km",199 g/km,203000.0,2.2 TDCI KOMBI FT 280  *KLIMA+9-SITZER*
85692,jaguar,Jaguar XE,grey,04/2022,2022,44450,150,204,Automatic,Diesel,"4,6 l/100 km",122 g/km,21769.0,D200 AWD Aut. R-Dynamic S
71579,ford,Ford Kuga,red,09/2020,2020,34990,165,224,Automatic,Hybrid,"1,2 l/100 km",32 g/km,10000.0,"ST-LINE X, 2020.75 MY, SUV"
44196,citroen,Citroen Grand C4 Picasso,grey,11/2014,2014,10998,85,116,Automatic,Diesel,"3,8 l/100 km",101 g/km,167220.0,*7 Sitzer*Automatik*Navi*PDC*
78244,hyundai,Hyundai iX20,brown,02/2015,2015,12990,92,125,Automatic,Petrol,"6,4 l/100 km",152 g/km,27900.0,Style (JC)
73097,ford,Ford Focus,red,09/2021,2021,25690,92,125,Manual,Petrol,- (l/100 km),- (g/km),26260.0,Turnier 1.0 EcoBoost  ST-LINE X LED Navi AHK
15938,audi,Audi A4,silver,07/2018,2018,25330,140,190,Automatic,Diesel,"4,7 l/100 km",123 g/km,96772.0,TDI quattro sport
21286,audi,Audi Q3,silver,03/2022,2022,77950,110,150,Manual,Petrol,"5,7 l/100 km",129 g/km,15543.0,"35 TFSI AHK 18"" GRA PDC Keyless DAB Advanced"
18107,audi,Audi A4,silver,07/2019,2019,26999,140,190,Automatic,Diesel,"5,3 l/100 km",140 g/km,100000.0,Av. 40 TDI q. S-Line*HuD*Matrix-LED*Kam*Key
43697,citroen,Citroen,grey,09/2008,2008,4900,116,158,Manual,Diesel,,-/-,344075.0,Jumper 160 HDI L1H1 KA *AHK*
52325,ferrari,Ferrari Portofino,grey,06/2019,2019,219900,441,600,Automatic,Petrol,"10,7 l/100 km",- (g/km),17816.0,*Carbon*MagneRide*2xKamera*JBL*Logo*
36168,bmw,BMW 530,grey,08/2017,2017,26777,195,265,Automatic,Diesel,,0 g/km,138000.0,530d Touring xDrive BUSINESS EDITION / PANORAMA
86937,jeep,Jeep Renegade,blue,07/2022,2022,21990,88,120,Manual,Petrol,"6,1 l/100 km",174 g/km,50.0,1.0 Night Eagle MY22*4 Jahre Garantie
8776,audi,Audi A6,grey,01/2014,2014,32480,228,310,Automatic,Petrol,"8,2 l/100 km",194 g/km,57000.0,Avant 3.0TFSI quattro LED ACC NAVI CAM Memory
93868,lamborghini,Lamborghini Huracan,grey,12/2022,2022,425000,478,650,Automatic,Petrol,"14,7 l/100 km",290 g/km,50.0,"STO LIFT CARBON 20"" CAMERA MY2023"
30848,bmw,BMW 116,white,05/2012,2012,6790,100,136,Manual,Petrol,"5,5 l/100 km",130 g/km,195000.0,i F20 *TÜV/AU NEU*SITZHZG*PDC*KLIMA*ALU*
3030,audi,Audi A6,black,03/2006,2006,9990,130,177,Automatic,Petrol,"9,8 l/100 km",235 g/km,169100.0,Avant 2.4 multitronic S-LINE KLIMAAUT. SITZH.
87390,jeep,Jeep Renegade,green,03/2023,2023,27990,88,120,Manual,Petrol,"5,6 l/100 km",128 g/km,10.0,*1.0* LTD*19 Zoll*Park Paket °lllllll°
33471,bmw,BMW 220,grey,01/2015,2015,18490,141,192,Automatic,Petrol,,- (g/km),57820.0,2 Active Tourer
35012,bmw,BMW 525,black,06/2016,2016,21900,160,218,Automatic,Diesel,"4,9 l/100 km",130 g/km,156900.0,d M-Paket | LED | NAVI | DIG.-TACHO | PDC
35192,bmw,BMW 240,black,08/2016,2016,30000,250,340,Automatic,Petrol,"7,4 l/100 km",169 g/km,145500.0,BMW M240i xDrive - Stage 1 - Schubabschaltung
26064,bmw,BMW 320,blue,05/2007,2007,12900,125,170,Manual,Petrol,"6,6 l/100 km",157 g/km,120000.0,"320i Cabrio*SHZ*Sportsitze*Leder*18Zoll*ab4,99%"
93530,lada,Lada Taiga,white,12/2021,2021,18999,61,83,Manual,Petrol,,- (g/km),3900.0,4X4 Klima Radio Elektrik
10216,audi,Audi A3,grey,05/2015,2015,17980,110,150,Manual,Petrol,"4,9 l/100 km",116 g/km,85500.0,Cabriolet 1.4 TFSI Ambition Navi Sitzheizung
43599,chrysler,Chrysler Pacifica,violet,12/2022,2022,71990,214,291,Automatic,Petrol,"8,7 l/100 km",283 g/km,30.0,Touring L Granite Crystal
68777,ford,Ford EcoSport,blue,07/2019,2019,18750,103,140,Manual,Petrol,- (l/100 km),- (g/km),33420.0,1.0 EcoBoost TITANIUM
86132,jeep,Jeep Wrangler,blue,02/2017,2017,38750,209,284,Automatic,Petrol,11 l/100 km,256 g/km,29903.0,/ Wrangler Unlimited Rubicon Hardtop
85872,jaguar,Jaguar XE,black,02/2023,2023,47989,150,204,Automatic,Diesel,"4,3 l/100 km",112 g/km,1850.0,"D200 Aut. R-Dynamic Black 150 kW, 4-türig (Dies"
95750,land-rover,Land Rover Range Rover Evoque,white,08/2019,2019,35995,132,179,Automatic,Diesel,"5,8 l/100 km",152 g/km,61258.0,Evoque D180 aut. R-Dynamic S Meridian / TFT
68929,ford,Ford Focus,blue,05/2019,2019,21990,92,125,Manual,Petrol,"5,9 l/100 km",132 g/km,19967.0,"Lim. ST-Line 1,0l EcoBoos +Tempomat +Kam."
34724,bmw,BMW 650,grey,03/2016,2016,42950,330,449,Automatic,Petrol,"8,8 l/100 km",209 g/km,39500.0,M240 i xDrive*Coupe*M-Performance Abgas*K-GO
14336,audi,Audi Q3,silver,07/2017,2017,19888,88,120,Manual,Diesel,"4,8 l/100 km",126 g/km,66000.0,2.0 TDI MMI Nav Xen PDC SHZ Soundsys Privacy
5038,audi,Audi A6,black,10/2010,2010,13900,140,190,Automatic,Petrol,"8,6 l/100 km",199 g/km,179000.0,Avant 2.8 FSI/Kamera/Leder/Xenon/Navi
97964,mazda,Mazda 6,black,02/2010,2010,6300,125,170,Manual,Petrol,"8,2 l/100 km",193 g/km,141474.0,Sport Kombi 2.5 MZR Sports-Line
42537,bmw,BMW i4,black,12/2022,2022,52990,250,340,Automatic,Electric,"19,1 kWh/100 km",0 g/km,6000.0,eDrive40+LIVE-COCKPIT+18-ZOLL+
14001,audi,Audi RS6,black,09/2017,2017,32480,445,605,Automatic,Petrol,"9,6 l/100 km",223 g/km,91990.0,Avant performance quattro tiptronic Pano
72772,ford,Ford Kuga,grey,07/2021,2021,32090,112,152,Automatic,Petrol,"1,2 l/100 km",113 g/km,42440.0,Plug-In Hybrid Titanium X Panorama Dach
36504,bmw,BMW 540,black,07/2017,2017,29500,235,320,Automatic,Diesel,"5,2 l/100 km",138 g/km,161428.0,d xDr. M Sport -HUD-HiFi-GSD-Belü.Sitz-LED
70407,ford,Ford Focus,silver,10/2019,2019,13470,74,101,Manual,Petrol,,0 g/km,28845.0,LIM 1.0 ECOBOOST TREND KLIMA/SPUR/GARANTIE
63999,ford,Ford Ka/Ka+,grey,04/2016,2016,8379,51,69,Manual,Petrol,"4,9 l/100 km",116 g/km,48916.0,KA 1.2 COOL & SOUND EDITION KLIMA ALU 2.HAND
51876,dodge,Dodge Challenger,black,03/2022,2022,52990,280,381,Automatic,Petrol,,- (g/km),9431.0,"R/T 2022,5.7l V8 HEMI,CARFAX"
27058,bmw,BMW 318,black,02/2008,2008,5500,105,143,Manual,Diesel,"4,7 l/100 km",- (g/km),209000.0,318d DPF
2954,audi,Audi A4,grey,10/2006,2006,6800,147,200,Manual,Petrol,9 l/100 km,214 g/km,195000.0,2.0 T FSI quattro
7705,audi,Audi S8,black,09/2013,2013,33490,382,519,Automatic,Petrol,"10,1 l/100 km",239 g/km,138950.0,4.0 TFSI quattro Audi Exklusiv/ACC/B&O/1Hand
777,alfa-romeo,Alfa Romeo Stelvio,red,03/2019,2019,59900,375,510,Automatic,Petrol,"9,8 l/100 km",227 g/km,45499.0,Quadrifoglio Q4
65346,ford,Ford Edge,grey,03/2017,2017,25740,154,209,Automatic,Diesel,"5,8 l/100 km",149 g/km,61770.0,2.0 TDCi Bi-Turbo 4x4 Titanium (AHK+LED)
81695,hyundai,Hyundai KONA,red,03/2020,2020,32490,150,204,Automatic,Electric,,0 g/km,37999.0,Trend /Trend-Paket Elektro 2WD Autom./Klima Navi
90313,kia,Kia Sportage,black,05/2019,2019,25200,136,185,Manual,Diesel,"5,9 l/100 km",- (g/km),55000.0,"Sportage 2,0 CRDI AWD GT Line"
74118,ford,Ford Kuga,grey,08/2022,2022,31990,110,150,Manual,Petrol,"5,5 l/100 km",119 g/km,15.0,ST-Line 1.5 EcoBoost 150PS Winter-Paket
5998,audi,Audi A4,silver,04/2011,2011,9199,88,120,Manual,Petrol,"7,2 l/100 km",171 g/km,101600.0,Lim. Attraction 1.8 TFSI ~TEMPOMAT~XENON~NAVI
42474,bmw,BMW 420,black,11/2022,2022,43180,135,184,Automatic,Petrol,,0 g/km,25400.0,i M Sport*UPE 61.630*ACC*Memory*Keyless*
14502,audi,Audi TT RS,blue,05/2018,2018,60850,294,400,Automatic,Petrol,"8,2 l/100 km",187 g/km,16841.0,2.5 TFSI quattro CARBON LED SHZ NAV
65004,ford,Ford Mustang,blue,11/2017,2017,40999,310,421,Manual,Petrol,"13,5 l/100 km",320 g/km,46943.0,GT *DEUTSCH*RECARO*KAMERA*20ZOLL*
24804,bmw,BMW 316,grey,04/2004,2004,2485,85,116,Manual,Petrol,,- (g/km),181000.0,3 Touring 316i Edition Lifestyle *LEDER*AHK*
3047,audi,Audi A6,black,10/2006,2006,4000,130,177,Automatic,LPG,10 l/100 km,240 g/km,247200.0,2.4 Avant (4F5)
69791,ford,Ford EcoSport,red,02/2019,2019,17900,92,125,Manual,Petrol,"6,9 l/100 km",155 g/km,45400.0,ST-Line Navi PDC V/H Lenkradhzg. DAB Garantie
99464,mazda,Mazda CX-5,white,09/2018,2018,23480,129,175,Automatic,Diesel,"5,8 l/100 km",152 g/km,76800.0,SKYACTIV-D 175 AWD SPORTS - UMBAU
4272,audi,Audi TT RS,grey,11/2009,2009,27980,250,340,Manual,Petrol,"9,5 l/100 km",221 g/km,166993.0,Recaro inkl. 3 Jahre Hausgarantie !!!
55226,fiat,Fiat 500,grey,10/2020,2020,13450,51,69,Manual,Hybrid,"4,1 l/100 km",93 g/km,39775.0,RockStar 1.0l 69PS Mild-Hybrid Panorama!
35147,bmw,BMW X4,black,05/2016,2016,16900,190,258,Automatic,Diesel,"5,4 l/100 km",143 g/km,349000.0,xDrive30d M-Paket
3656,audi,Audi TTS,grey,09/2008,2008,16900,200,272,Automatic,Petrol,"7,9 l/100 km",- (g/km),146512.0,Coupe S tronic
40714,bmw,BMW 550,silver,02/2020,2020,54900,390,530,Automatic,Petrol,10 l/100 km,227 g/km,75959.0,i xDrive *Laser*Glasdach*HUD*LiveCockpitProf
43297,cadillac,Cadillac Escalade,white,07/2017,2017,64999,313,426,Automatic,Petrol,,- (g/km),55431.0,Cadillac Escalade Platinum Siebensitzer
66068,ford,Ford Focus,black,11/2017,2017,13670,92,125,Manual,Petrol,"4,8 l/100 km",- (g/km),52500.0,Focus Turnier 1.0 EcoBoost Start-Stopp-System ST-L
31939,bmw,BMW 420,blue,05/2014,2014,19990,135,184,Automatic,Petrol,"5,5 l/100 km",127 g/km,119650.0,i Navi l PDC l SHZ l Bi-Xenon l 2. Hand
22223,audi,Audi RS3,green,05/2023,2023,79990,294,400,Automatic,Petrol,9 l/100 km,205 g/km,50.0,Sportback Memory B&O Pano HUD ACC Raute 360
13422,audi,Audi Q3,grey,07/2017,2017,22880,110,150,Automatic,Petrol,"5,9 l/100 km",136 g/km,45883.0,"1.4 TFSI SCHECKHEFT,KEYLESS,AHK,TEMPOMAT,LED"
38077,bmw,BMW 320,silver,12/2018,2018,21850,120,163,Automatic,Diesel,4 l/100 km,104 g/km,87035.0,d Touring AHK Navi Memory Sitze LED Scheinwerfer.
46076,citroen,Citroen C3,red,12/2020,2020,14390,61,83,Manual,Petrol,"4,2 l/100 km",97 g/km,19875.0,PT 83 S&S Feel PACK*Navi*Klimaautomatik*LED*
52561,ferrari,Ferrari SF90 Stradale,red,06/2023,2023,549980,735,999,Automatic,Hybrid,"12,3 l/100 km",280 g/km,95.0,NEUWAGEN Racingsitze Lift LED
18713,audi,Audi A4 allroad,brown,04/2020,2020,39940,210,286,Automatic,Diesel,"6,1 l/100 km",160 g/km,107219.0,qu 50 TDI AHK ACC Matrix Pano 360°
82150,hyundai,Hyundai KONA,red,02/2021,2021,26590,100,136,Automatic,Electric,,0 g/km,16854.0,"ELEKTRO 39,2kWh ADVANTAGE-PAKET NAVI+KAMERA"
11096,audi,Audi A4,white,09/2015,2015,20990,140,190,Automatic,Diesel,"5,1 l/100 km",135 g/km,133000.0,Avant  2.0 TDI 3x S-Line quattro/Pano/ACC
96939,land-rover,Land Rover Defender,black,05/2023,2023,91400,221,300,Automatic,Diesel,"8,9 l/100 km",234 g/km,100.0,110 D300 X-Dynamic/SE/MHEV/AWD/AUT//PANORAMA/AHK/
27261,bmw,BMW 520,blue,07/2009,2009,12990,130,177,Automatic,Diesel,"6,1 l/100 km",162 g/km,118000.0,5 Lim. 520d/AUTOMATIK/XENON/NAVI/SHZ/AHK/PDC/TEM
35152,bmw,BMW X1,black,02/2016,2016,19900,110,150,Manual,Diesel,"4,1 l/100 km",109 g/km,54000.0,sDrive18d Advantage Navi Head-Up LED
82056,hyundai,Hyundai KONA,bronze,12/2021,2021,39890,150,204,Automatic,Electric,,484 km Reichweite,12195.0,Trend Elektro 2WD Navi digitales Cockpit Soundsyst
44315,citroen,Citroen Berlingo,white,08/2014,2014,7599,88,120,Manual,Petrol,"7,5 l/100 km",173 g/km,130178.0,1.6 VTi Selection
51409,dodge,Dodge Challenger,green,09/2018,2018,57800,362,492,Automatic,Petrol,"15,5 l/100 km",333 g/km,31455.0,"SRT 6.4 V8 HEMI AEC. Leder, Navi, AEC"
62258,ford,Ford S-Max,silver,04/2014,2014,16850,176,239,Automatic,Petrol,"8,3 l/100 km",194 g/km,75727.0,Titanium *Panoramadach/Navi/Leder/Xenon*
28030,bmw,BMW 530,blue,10/2010,2010,17500,180,245,Automatic,Diesel,"6,1 l/100 km",127 g/km,272000.0,530d Aut.
19083,audi,Audi A5,red,01/2020,2020,32820,140,190,Automatic,Diesel,"5,7 l/100 km",150 g/km,38760.0,Sportback 40 TDI S tro. XENON+ NAVI AHK PDC+ GRA S
59110,ford,Ford Fusion,silver,08/2008,2008,3500,50,68,Manual,Diesel,"4,4 l/100 km",117 g/km,64100.0,"Ambiente, Klima 64.000km TÜV Neu"
62669,ford,Ford Tourneo Courier,grey,04/2015,2015,11500,74,101,Manual,Petrol,"5,3 l/100 km",- (g/km),79700.0,Tourneo Courier 1.0 EcoBoost Titanium
44364,citroen,Citroen C3,blue,10/2014,2014,7920,60,82,Manual,Petrol,"4,6 l/100 km",107 g/km,78386.0,1.2 VTi Selection*PDC*SHZ*TEMPO*KLIMA*
16846,audi,Audi A1,yellow,05/2019,2019,23490,85,116,Manual,Petrol,"5,8 l/100 km",131 g/km,44050.0,30 TFSI edition one LED Teilleder
53992,fiat,Fiat 500,red,06/2017,2017,11950,51,69,Manual,Petrol,"4,9 l/100 km",115 g/km,9100.0,1.2 8V
79138,hyundai,Hyundai IONIQ,blue,06/2017,2017,16630,88,120,Automatic,Electric,,280 km Reichweite,118200.0,Elektro Style DAB LED RFK Klimaaut. PDC
48549,dacia,Dacia Logan,white,08/2017,2017,7500,54,73,Manual,Petrol,"5,4 l/100 km",120 g/km,48000.0,MCV II Kombi Essentiel
27078,bmw,BMW Z4,black,06/2008,2008,9999,110,150,Manual,Petrol,"7,5 l/100 km",181 g/km,166220.0,roadster 2.0i
37486,bmw,BMW 520,blue,10/2018,2018,24899,140,190,Automatic,Diesel,"4,3 l/100 km",114 g/km,116847.0,d A Touring Navi|HUD|Driving&ParkingAssistentPlus|
57718,ford,Ford Fiesta,silver,05/2002,2002,1750,59,80,Manual,Petrol,"6,5 l/100 km",154 g/km,134000.0,"1.4 Trend 4 türen , Klima erst 134000Km"
44598,citroen,Citroen C3,red,04/2016,2016,7999,50,68,Manual,Petrol,"4,4 l/100 km",104 g/km,145621.0,Selection TÜV-AU 06-2025
93831,lamborghini,Lamborghini Aventador,green,09/2021,2021,799900,566,770,Automatic,Petrol,"17,9 l/100 km",486 g/km,326.0,SVJ Roadster * Dreamcar*MWST
79821,hyundai,Hyundai i30,blue,08/2018,2018,17500,103,140,Automatic,Petrol,"5,5 l/100 km",142 g/km,50955.0,Style 1.4 TGDI Automatik/PDC/Navi/Tempomat
26780,bmw,BMW 320,black,04/2008,2008,7740,130,177,Automatic,Diesel,"6,1 l/100 km",162 g/km,180800.0,d M-Paket Automatik Alcantara Xenon TÜV neu
16083,audi,Audi A4,silver,11/2018,2018,25490,110,150,Automatic,Diesel,"4,3 l/100 km",114 g/km,65850.0,Avant 35 TDI sport PDC SHZ XENON NAVI
65692,ford,Ford Transit Custom,red,05/2017,2017,23495,96,131,Manual,Diesel,6 l/100 km,156 g/km,142000.0,2.0 TDCi L2H1 *9-Sitze*PDC*Klima*
68627,ford,Ford Focus,blue,03/2019,2019,16500,92,125,Manual,Petrol,"4,8 l/100 km",108 g/km,49000.0,Cool & Connect Turnier (CGE)
37571,bmw,BMW 520,blue,12/2018,2018,29990,140,190,Automatic,Diesel,"4,3 l/100 km",114 g/km,65058.0,d Touring Sport Line*LED*Shadow-Line*ACC
56660,fiat,Fiat,white,11/2022,2022,19990,87,118,Automatic,Electric,,321 km Reichweite,99.0,ICON 42 kWh WINTER PARK KOMFORTPAK NAV ALU KLIMAAU
57960,ford,Ford Focus C-Max,silver,04/2004,2004,1790,74,101,Manual,Petrol,"6,9 l/100 km",164 g/km,181719.0,Trend (CAP) mit Anhängerkupplung/Tüv
28078,bmw,BMW 530,blue,06/2010,2010,13850,180,245,Automatic,Diesel,"6,1 l/100 km",160 g/km,261300.0,d Lim*Schiebedach*360*Navi*Leder*AHK*PDC*
3434,audi,Audi A6,black,05/2007,2007,9999,171,232,Automatic,Diesel,"8,5 l/100 km",224 g/km,147741.0,Lim. 3.0 TDI quattro Automatik Navi Klimaauto
77068,honda,Honda HR-V,grey,11/2022,2022,36890,79,107,Automatic,Petrol,"4,2 l/100 km",96 g/km,6000.0,Advance Style
1122,alfa-romeo,Alfa Romeo Tonale,green,08/2022,2022,38900,96,131,Automatic,Hybrid,"6,1 l/100 km",139 g/km,6500.0,"SPECIALE 1.5T 130ps 48V-Hybrid,Anhängerkupplung"
53308,fiat,Fiat,grey,04/2014,2014,19500,130,177,Manual,Diesel,,-/-,291000.0,Ducato Autotransporter
3904,audi,Audi A6,black,03/2008,2008,5200,132,179,Automatic,Diesel,"8,2 l/100 km",- (g/km),377000.0,A6 2.7 TDI tiptronic quattro
98680,mazda,Mazda 2,white,06/2016,2016,12500,66,90,Manual,Petrol,"4,5 l/100 km",105 g/km,40000.0,SKYACTIV-G 90 Nakama
87914,kia,Kia Venga,beige,01/2013,2013,9900,92,125,Automatic,Petrol,"6,5 l/100 km",- (g/km),76445.0,1.6 CVVT Automatik
23602,bmw,BMW Z3,silver,05/1998,1998,24890,141,192,Manual,Petrol,"9,7 l/100 km",- (g/km),67300.0,Roadster 2.8 DE-FZG 2HD SEIT 9J. TOP-HISTORIE
47166,citroen,Citroen C3,black,07/2022,2022,16125,61,83,Manual,Petrol,- (l/100 km),- (g/km),13370.0,Pure Tech 83 Shine
30160,bmw,BMW 118,grey,09/2012,2012,12499,125,170,Manual,Petrol,"5,9 l/100 km",- (g/km),144000.0,"118i M Paket CarPlay 170PS 17 Zoll, 8x, TÜV neu"
94313,land-rover,Land Rover Discovery Sport,grey,02/2016,2016,26900,132,179,Manual,Diesel,"6,4 l/100 km",169 g/km,53800.0,TD4*SE*Sport*Navi*AHK*Pano*Allrad*PDC*Teilleder*
36858,bmw,BMW 318,silver,03/2017,2017,18700,100,136,Automatic,Petrol,"5,3 l/100 km",124 g/km,103296.0,i Sport Line*Navi*RFK*AHK*LED*Klimaaut*PDC
81794,hyundai,Hyundai i30,silver,03/2020,2020,17990,85,116,Manual,Diesel,"4,3 l/100 km",112 g/km,50350.0,1.6 CRDi Kombi YES! Navi SHZ RFK GRA PDC DAB
99394,mazda,Mazda CX-5,white,01/2018,2018,25490,143,194,Automatic,Petrol,"7,1 l/100 km",162 g/km,87100.0,"2.5 SKYACTIV-G 194 Sports-Line AWD Technik-P, I-Ac"
81946,hyundai,Hyundai TUCSON,blue,05/2021,2021,42450,195,265,Automatic,Hybrid,"1,4 l/100 km",31 g/km,27161.0,Prime Leder LED Navi Keyless Klimasitze e-SitzeACC
50033,dacia,Dacia Duster,grey,11/2022,2022,21899,96,131,Manual,Petrol,"5,7 l/100 km",131 g/km,10.0,II Comfort - Kamera - Ganzjahresreifen
48881,dacia,Dacia Duster,black,04/2018,2018,12888,92,125,Manual,Petrol,"6,2 l/100 km",138 g/km,75000.0,Comfort TCe 125 2WD KLIMA
25329,bmw,BMW 535,black,09/2005,2005,12500,294,400,Automatic,Diesel,8 l/100 km,211 g/km,357000.0,118i
5040,audi,Audi A5,black,06/2010,2010,13300,176,239,Automatic,Diesel,"6,8 l/100 km",179 g/km,190000.0,Cabrio 3.0 TDI DPF quattro S tronic
95670,land-rover,Land Rover Discovery Sport,black,01/2019,2019,31450,110,150,Automatic,Diesel,"6,4 l/100 km",169 g/km,40196.0,2.0 TD4 Navi
94906,land-rover,Land Rover Range Rover Velar,black,01/2018,2018,37990,132,179,Automatic,Diesel,"5,9 l/100 km",157 g/km,107000.0,2.0 D180 SE Aut. - 1 Hand ///
96735,land-rover,Land Rover Defender,bronze,03/2023,2023,85844,147,200,Automatic,Diesel,"9,1 l/100 km",238 g/km,1000.0,90 D200 X-DYNAMIC SE MY23
77983,hyundai,Hyundai iX35,brown,06/2014,2014,11490,99,135,Manual,Petrol,"6,8 l/100 km",161 g/km,109853.0,FIFA World Cup Edition 2WD 1.6 Klimaautom 4x Sitzh
28144,bmw,BMW M6,grey,04/2010,2010,169990,373,507,Automatic,Petrol,"14,8 l/100 km",342 g/km,93110.0,Coupe COMPETITION EDITION*NR. 21/100*SAMMLER*
56019,fiat,Fiat 500C,white,02/2021,2021,15480,51,69,Manual,Hybrid,"4,1 l/100 km",93 g/km,15000.0,Dolcevita Bicolore-Tech+Paket-Klimaautomatik
84259,infiniti,Infiniti QX60,black,11/2017,2017,28790,193,262,Unknown,Petrol,,- (g/km),79500.0,3.5 V6 AWD XTRONIC
61699,ford,Ford Transit Connect,blue,05/2014,2014,8690,70,95,Manual,Diesel,"4,4 l/100 km",117 g/km,125000.0,1.6 TDCI Kasten*NEU ZAHNRIEMEN*WERKZEUGREGAL*AHK
81286,hyundai,Hyundai i30,white,09/2019,2019,16490,73,99,Manual,Petrol,"6,2 l/100 km",143 g/km,30328.0,cw Trend *Navi*Allwetter*
88810,kia,Kia Niro,blue,10/2017,2017,15990,77,105,Automatic,Hybrid,"3,8 l/100 km",88 g/km,106001.0,1.6 Hybrid Vision+AHK+Navi+Kamera+NSW+SHZ
92877,kia,Kia Stonic,red,05/2023,2023,25890,88,120,Manual,Petrol,"4,5 l/100 km",102 g/km,50.0,STONIC 1.0 T-GDI MILD-HYBRID GT-LINE *GLASDACH*...
96706,land-rover,Land Rover Discovery Sport,blue,01/2023,2023,67166,147,200,Automatic,Petrol,8 l/100 km,180 g/km,3000.0,P200 R-Dynamic SE AHK Meridian Ambiente
74973,ford,Ford Focus,grey,01/2023,2023,23799,92,125,Manual,Petrol,"5,5 l/100 km",125 g/km,594.0,Turnier Titanium :MJ2023+ SOFORT+ NAVI+ Voll LE...
25119,bmw,BMW 325,grey,08/2005,2005,4990,160,218,Automatic,Petrol,9 l/100 km,218 g/km,249500.0,325i Aut.
9023,audi,Audi RS Q3,black,06/2014,2014,29990,228,310,Automatic,Petrol,"8,8 l/100 km",209 g/km,51357.0,"2.5 TFSI quattro,Xenon Plus,SZH,Sportpaket"
39240,bmw,BMW 420,red,12/2019,2019,32900,140,190,Automatic,Diesel,"4,6 l/100 km",120 g/km,65000.0,d Gran Coupé M Sport RFK+AHK+PDC+SHZ+HUD+LED
85255,jaguar,Jaguar F-Pace,grey,01/2020,2020,49999,221,300,Automatic,Diesel,"6,3 l/100 km",166 g/km,41900.0,30d R-Sport Allrad StandHZG Navi digitales Cockpit
79167,hyundai,Hyundai i30,blue,07/2017,2017,13790,88,120,Manual,Petrol,5 l/100 km,115 g/km,89000.0,Trend|Navi |Kamera|Keyless|SitzHz
14486,audi,Audi A4,blue,06/2018,2018,25749,140,190,Manual,Diesel,"4,8 l/100 km",124 g/km,98450.0,Avant 2.0 TDI Quattro S-Line NAV+XEN+AHK+18ZO
